Source,Location ID,City,State,Country,Latitude,Longitude,Time Zone,Elevation,Local Time Zone,Clearsky DHI Units,Clearsky DNI Units,Clearsky GHI Units,Dew Point Units,DHI Units,DNI Units,GHI Units,Solar Zenith Angle Units,Temperature Units,Pressure Units,Relative Humidity Units,Precipitable Water Units,Wind Direction Units,Wind Speed Units,Cloud Type -15,Cloud Type 0,Cloud Type 1,Cloud Type 2,Cloud Type 3,Cloud Type 4,Cloud Type 5,Cloud Type 6,Cloud Type 7,Cloud Type 8,Cloud Type 9,Cloud Type 10,Cloud Type 11,Cloud Type 12,Fill Flag 0,Fill Flag 1,Fill Flag 2,Fill Flag 3,Fill Flag 4,Fill Flag 5,Surface Albedo Units,Version
NSRDB,611273,-,-,-,35.45,-100.18,0,746,-6,w/m2,w/m2,w/m2,c,w/m2,w/m2,w/m2,Degree,c,mbar,%,cm,Degrees,m/s,N/A,Clear,Probably Clear,Fog,Water,Super-Cooled Water,Mixed,Opaque Ice,Cirrus,Overlapping,Overshooting,Unknown,Dust,Smoke,N/A,Missing Image,Low Irradiance,Exceeds Clearsky,Missing CLoud Properties,Rayleigh Violation,N/A,4.0.1
Year,Month,Day,Hour,Minute,Temperature,DNI,DHI,Relative Humidity,Clearsky DNI
2005,4,6,0,30,15.4,266,41,58.6,266
2005,4,6,1,30,13.100000000000001,0,0,65.7,0
2005,4,6,2,30,11.3,0,0,73.81,0
2005,4,6,3,30,10.200000000000001,0,0,79.86,0
2005,4,6,4,30,9.8,0,0,81.24,0
2005,4,6,5,30,9.600000000000001,0,0,81.52,0
2005,4,6,6,30,9.600000000000001,0,0,83.10000000000001,0
2005,4,6,7,30,9.5,0,0,84.05,0
2005,4,6,8,30,9.4,0,0,83.79,0
2005,4,6,9,30,9.5,0,0,83.9,0
2005,4,6,10,30,9.4,0,0,83.79,0
2005,4,6,11,30,8.9,0,0,83.24,0
2005,4,6,12,30,8.4,0,2,83.52,26
2005,4,6,13,30,8.200000000000001,0,42,82.60000000000001,386
2005,4,6,14,30,9.1,0,130,76.25,620
2005,4,6,15,30,10.9,0,55,68.26,751
2005,4,6,16,30,12.4,124,367,61.04,820
2005,4,6,17,30,13.200000000000001,0,41,57.54,850
2005,4,6,18,30,13.4,0,114,57.32,876
2005,4,6,19,30,13.600000000000001,4,250,57.97,877
2005,4,6,20,30,14.4,2,197,56.620000000000005,860
2005,4,6,21,30,15.5,0,120,53.7,771
2005,4,6,22,30,15.8,236,287,53.4,677
2005,4,6,23,30,15.200000000000001,0,45,56.06,518
2005,4,7,0,30,14.100000000000001,0,29,60.33,214
2005,4,7,1,30,13.100000000000001,0,0,63.25,0
2005,4,7,2,30,12.200000000000001,0,0,65.09,0
2005,4,7,3,30,11.4,0,0,65.86,0
2005,4,7,4,30,10.5,0,0,66.61,0
2005,4,7,5,30,9.600000000000001,0,0,66.46000000000001,0
2005,4,7,6,30,8.8,0,0,64.61,0
2005,4,7,7,30,8.1,0,0,63.15,0
2005,4,7,8,30,7.6000000000000005,0,0,61.410000000000004,0
2005,4,7,9,30,7,0,0,61.59,0
2005,4,7,10,30,6.4,0,0,62.72,0
2005,4,7,11,30,5.9,0,0,63.88,0
2005,4,7,12,30,6.4,147,14,61.32,147
2005,4,7,13,30,9,648,56,52.51,648
2005,4,7,14,30,12.5,836,76,44.64,836
2005,4,7,15,30,15.3,927,88,38.29,927
2005,4,7,16,30,17.3,979,95,31.470000000000002,979
2005,4,7,17,30,19,1006,98,27.18,1006
2005,4,7,18,30,20.400000000000002,1021,97,24.76,1021
2005,4,7,19,30,21.400000000000002,1012,95,23.66,1012
2005,4,7,20,30,21.8,996,91,23.45,996
2005,4,7,21,30,21.700000000000003,962,84,23.63,962
2005,4,7,22,30,20.8,900,73,24.98,900
2005,4,7,23,30,18.2,780,58,32.6,780
2005,4,8,0,30,15.100000000000001,487,33,57.75,487
2005,4,8,1,30,13.3,0,0,51.75,0
2005,4,8,2,30,12,0,0,55.120000000000005,0
2005,4,8,3,30,10.8,0,0,59.300000000000004,0
2005,4,8,4,30,10,0,0,61.64,0
2005,4,8,5,30,9.3,0,0,63.74,0
2005,4,8,6,30,8.5,0,0,66.75,0
2005,4,8,7,30,7.9,0,0,69.06,0
2005,4,8,8,30,7.4,0,0,71.07000000000001,0
2005,4,8,9,30,7,0,0,72.67,0
2005,4,8,10,30,6.800000000000001,0,0,74.12,0
2005,4,8,11,30,6.7,0,0,75.05,0
2005,4,8,12,30,7.9,178,16,70.11,178
2005,4,8,13,30,10.100000000000001,43,138,64.21000000000001,650
2005,4,8,14,30,12.4,814,80,52.86,814
2005,4,8,15,30,15.700000000000001,893,95,43.59,893
2005,4,8,16,30,19.1,618,218,32.96,941
2005,4,8,17,30,21.6,388,372,26.63,969
2005,4,8,18,30,23.1,769,225,24.14,975
2005,4,8,19,30,23.900000000000002,621,283,23.12,969
2005,4,8,20,30,24.200000000000003,618,252,22.830000000000002,948
2005,4,8,21,30,23.8,895,98,23.52,895
2005,4,8,22,30,22.6,511,180,25.59,821
2005,4,8,23,30,20.6,400,133,30.13,681
2005,4,9,0,30,18.1,116,66,37.83,372
2005,4,9,1,30,16,0,0,44.93,0
2005,4,9,2,30,14.9,0,0,49.99,0
2005,4,9,3,30,14,0,0,54.620000000000005,0
2005,4,9,4,30,12.9,0,0,61.480000000000004,0
2005,4,9,5,30,12,0,0,68.3,0
2005,4,9,6,30,11.200000000000001,0,0,75.01,0
2005,4,9,7,30,10.5,0,0,81.33,0
2005,4,9,8,30,9.700000000000001,0,0,87.99,0
2005,4,9,9,30,8.700000000000001,0,0,95.57000000000001,0
2005,4,9,10,30,7.9,0,0,100,0
2005,4,9,11,30,7.4,0,0,100,0
2005,4,9,12,30,8.3,102,18,93.55,102
2005,4,9,13,30,10.9,583,65,75.13,583
2005,4,9,14,30,14.600000000000001,797,84,57.22,797
2005,4,9,15,30,18.7,905,93,41.92,905
2005,4,9,16,30,22.400000000000002,959,100,31.05,959
2005,4,9,17,30,25.200000000000003,988,102,22.53,988
2005,4,9,18,30,26.700000000000003,1000,99,18.5,1000
2005,4,9,19,30,27.5,996,98,16.73,996
2005,4,9,20,30,27.700000000000003,970,97,16.67,970
2005,4,9,21,30,27.400000000000002,921,93,17.67,921
2005,4,9,22,30,26.400000000000002,835,87,20.41,835
2005,4,9,23,30,24,681,72,28.22,681
2005,4,10,0,30,21,0,42,40.14,345
2005,4,10,1,30,18.900000000000002,0,0,50.410000000000004,0
2005,4,10,2,30,17.6,0,0,58.88,0
2005,4,10,3,30,16.5,0,0,66.32000000000001,0
2005,4,10,4,30,15.600000000000001,0,0,72.87,0
2005,4,10,5,30,15.4,0,0,77.39,0
2005,4,10,6,30,15.3,0,0,82.84,0
2005,4,10,7,30,15,0,0,89.08,0
2005,4,10,8,30,14.600000000000001,0,0,94.85000000000001,0
2005,4,10,9,30,14.200000000000001,0,0,99.60000000000001,0
2005,4,10,10,30,13.8,0,0,100,0
2005,4,10,11,30,13.3,0,0,100,0
2005,4,10,12,30,13.200000000000001,63,19,97.19,63
2005,4,10,13,30,14.4,524,74,84.7,524
2005,4,10,14,30,17.1,756,94,62.690000000000005,756
2005,4,10,15,30,19.900000000000002,875,106,38.68,875
2005,4,10,16,30,21.6,940,112,23.490000000000002,940
2005,4,10,17,30,22.5,981,113,18.11,981
2005,4,10,18,30,22.8,996,112,16.51,996
2005,4,10,19,30,22.900000000000002,990,108,16.09,990
2005,4,10,20,30,22.6,980,99,16.51,980
2005,4,10,21,30,22.1,935,94,17.52,935
2005,4,10,22,30,21.200000000000003,865,82,19.05,865
2005,4,10,23,30,19,727,66,23.35,727
2005,4,11,0,30,15.9,418,38,35.93,418
2005,4,11,1,30,13.9,0,0,44.44,0
2005,4,11,2,30,13.200000000000001,0,0,46.76,0
2005,4,11,3,30,11.9,0,0,48.86,0
2005,4,11,4,30,10.3,0,0,52.76,0
2005,4,11,5,30,9,0,0,58.660000000000004,0
2005,4,11,6,30,8.1,0,0,62.81,0
2005,4,11,7,30,7.300000000000001,0,0,63.980000000000004,0
2005,4,11,8,30,6.5,0,0,64.71000000000001,0
2005,4,11,9,30,5.800000000000001,0,0,66.73,0
2005,4,11,10,30,5.4,0,0,69.14,0
2005,4,11,11,30,5.300000000000001,0,0,71,0
2005,4,11,12,30,6.2,135,20,68.58,135
2005,4,11,13,30,8.1,573,68,61.09,573
2005,4,11,14,30,10,774,89,50.89,774
2005,4,11,15,30,11.700000000000001,663,193,43.26,890
2005,4,11,16,30,13.3,944,101,38.24,944
2005,4,11,17,30,14.600000000000001,93,472,34.89,968
2005,4,11,18,30,15.5,313,504,32.81,978
2005,4,11,19,30,16,429,374,31.78,973
2005,4,11,20,30,16,438,338,31.810000000000002,951
2005,4,11,21,30,15.700000000000001,208,402,31.990000000000002,909
2005,4,11,22,30,15.100000000000001,191,302,32.26,840
2005,4,11,23,30,13.9,712,69,33.62,712
2005,4,12,0,30,11.9,422,38,38.03,422
2005,4,12,1,30,9.700000000000001,0,0,45.7,0
2005,4,12,2,30,8.200000000000001,0,0,52.85,0
2005,4,12,3,30,7.2,0,0,56.86,0
2005,4,12,4,30,6.300000000000001,0,0,60.08,0
2005,4,12,5,30,5.7,0,0,61.71,0
2005,4,12,6,30,5.1000000000000005,0,0,62.88,0
2005,4,12,7,30,4.7,0,0,63.53,0
2005,4,12,8,30,4.3,0,0,64.52,0
2005,4,12,9,30,4,0,0,65.17,0
2005,4,12,10,30,3.7,0,0,66,0
2005,4,12,11,30,3.7,0,0,65.59,0
2005,4,12,12,30,5.300000000000001,160,22,58.370000000000005,160
2005,4,12,13,30,8.6,590,69,46.86,590
2005,4,12,14,30,13.200000000000001,765,96,37.07,765
2005,4,12,15,30,17.5,859,113,26.46,859
2005,4,12,16,30,19.900000000000002,916,126,22.490000000000002,916
2005,4,12,17,30,21,943,133,20.38,943
2005,4,12,18,30,21.5,964,134,18.46,964
2005,4,12,19,30,21.700000000000003,959,132,17.01,959
2005,4,12,20,30,21.700000000000003,941,126,16.45,941
2005,4,12,21,30,21.400000000000002,900,116,16.72,900
2005,4,12,22,30,20.700000000000003,811,105,18.1,811
2005,4,12,23,30,18.2,659,85,23.7,659
2005,4,13,0,30,14.3,337,46,41.97,337
2005,4,13,1,30,11.8,0,0,49.57,0
2005,4,13,2,30,10.600000000000001,0,0,51.99,0
2005,4,13,3,30,9.4,0,0,54.03,0
2005,4,13,4,30,8.200000000000001,0,0,56.22,0
2005,4,13,5,30,7.2,0,0,58.21,0
2005,4,13,6,30,6.5,0,0,59.870000000000005,0
2005,4,13,7,30,6,0,0,61.21,0
2005,4,13,8,30,5.6000000000000005,0,0,62.81,0
2005,4,13,9,30,5.4,0,0,63.76,0
2005,4,13,10,30,5.2,0,0,64.68,0
2005,4,13,11,30,5.2,0,0,64.55,0
2005,4,13,12,30,6.5,123,23,59.300000000000004,123
2005,4,13,13,30,9.5,535,78,49.81,535
2005,4,13,14,30,13,727,107,43.44,727
2005,4,13,15,30,15.9,836,121,37.88,836
2005,4,13,16,30,18.3,894,129,32.85,894
2005,4,13,17,30,20.200000000000003,930,131,29.080000000000002,930
2005,4,13,18,30,21.6,946,130,26.59,946
2005,4,13,19,30,22.400000000000002,942,128,25.34,942
2005,4,13,20,30,22.6,920,124,25.04,920
2005,4,13,21,30,22.3,878,116,25.42,878
2005,4,13,22,30,21.200000000000003,784,107,27.16,784
2005,4,13,23,30,18.8,623,89,32.6,623
2005,4,14,0,30,15.3,305,49,48.86,305
2005,4,14,1,30,13,0,0,59.34,0
2005,4,14,2,30,11.700000000000001,0,0,68.94,0
2005,4,14,3,30,10.200000000000001,0,0,80.68,0
2005,4,14,4,30,8.8,0,0,90.43,0
2005,4,14,5,30,7.7,0,0,97.52,0
2005,4,14,6,30,6.800000000000001,0,0,100,0
2005,4,14,7,30,6.300000000000001,0,0,100,0
2005,4,14,8,30,6,0,0,100,0
2005,4,14,9,30,6,0,0,100,0
2005,4,14,10,30,6,0,0,100,0
2005,4,14,11,30,6.2,0,0,100,0
2005,4,14,12,30,7.300000000000001,145,24,96.48,145
2005,4,14,13,30,9.600000000000001,556,73,83.68,556
2005,4,14,14,30,12.700000000000001,746,96,70.62,746
2005,4,14,15,30,15.5,843,109,59.78,843
2005,4,14,16,30,17.7,898,116,52.72,898
2005,4,14,17,30,19.700000000000003,925,120,46.83,925
2005,4,14,18,30,21.3,931,123,42.42,931
2005,4,14,19,30,22.400000000000002,930,120,39.4,930
2005,4,14,20,30,23,910,114,37.64,910
2005,4,14,21,30,23.1,695,198,37.02,875
2005,4,14,22,30,22.5,807,90,37.77,807
2005,4,14,23,30,20.6,439,133,42.15,681
2005,4,15,0,30,17.6,404,40,55.45,404
2005,4,15,1,30,15.600000000000001,0,0,61.870000000000005,0
2005,4,15,2,30,14.8,0,0,63.79,0
2005,4,15,3,30,14,0,0,66.58,0
2005,4,15,4,30,13.100000000000001,0,0,70.03,0
2005,4,15,5,30,12.3,0,0,73.23,0
2005,4,15,6,30,11.600000000000001,0,0,75.73,0
2005,4,15,7,30,10.8,0,0,78.49,0
2005,4,15,8,30,10.100000000000001,0,0,80.92,0
2005,4,15,9,30,9.4,0,0,83.75,0
2005,4,15,10,30,8.8,0,0,86.61,0
2005,4,15,11,30,8.8,0,0,86.58,0
2005,4,15,12,30,10.3,1,25,79.17,153
2005,4,15,13,30,13.4,21,145,66.5,518
2005,4,15,14,30,16.900000000000002,210,259,54.910000000000004,694
2005,4,15,15,30,19.8,787,131,44.97,787
2005,4,15,16,30,22,834,146,39.36,834
2005,4,15,17,30,23.700000000000003,227,506,36.17,859
2005,4,15,18,30,24.900000000000002,871,158,34.4,871
2005,4,15,19,30,25.5,333,483,33.65,867
2005,4,15,20,30,25.5,222,474,33.77,843
2005,4,15,21,30,25,752,163,34.550000000000004,752
2005,4,15,22,30,24.1,663,143,36.18,663
2005,4,15,23,30,22.1,515,110,41.58,515
2005,4,16,0,30,19.5,2,48,52.11,248
2005,4,16,1,30,17.5,0,0,58.76,0
2005,4,16,2,30,16.3,0,0,62.54,0
2005,4,16,3,30,15.200000000000001,0,0,65.27,0
2005,4,16,4,30,14,0,0,67.58,0
2005,4,16,5,30,12.8,0,0,71.85000000000001,0
2005,4,16,6,30,11.8,0,0,77.02,0
2005,4,16,7,30,11.100000000000001,0,0,81.56,0
2005,4,16,8,30,10.5,0,0,86.16,0
2005,4,16,9,30,10,0,0,90.08,0
2005,4,16,10,30,9.600000000000001,0,0,92.97,0
2005,4,16,11,30,9.8,0,0,91.5,0
2005,4,16,12,30,11.600000000000001,1,26,81.75,101
2005,4,16,13,30,14.600000000000001,173,146,68.29,435
2005,4,16,14,30,17.900000000000002,171,242,57.14,622
2005,4,16,15,30,20.900000000000002,361,284,48.27,729
2005,4,16,16,30,22.900000000000002,358,347,43.19,790
2005,4,16,17,30,24.200000000000003,545,314,40.34,827
2005,4,16,18,30,24.900000000000002,575,327,39.01,839
2005,4,16,19,30,25,831,175,38.87,831
2005,4,16,20,30,24.700000000000003,590,338,39.63,798
2005,4,16,21,30,24,734,167,41.29,734
2005,4,16,22,30,23.200000000000003,646,146,43.24,646
2005,4,16,23,30,21.8,511,109,47.5,511
2005,4,17,0,30,19.400000000000002,257,54,58.22,257
2005,4,17,1,30,17.8,0,0,62.88,0
2005,4,17,2,30,17.1,0,0,62.81,0
2005,4,17,3,30,16.2,0,0,64.78,0
2005,4,17,4,30,15.3,0,0,67.93,0
2005,4,17,5,30,14.3,0,0,72.45,0
2005,4,17,6,30,13.4,0,0,76.75,0
2005,4,17,7,30,12.700000000000001,0,0,79.62,0
2005,4,17,8,30,12.100000000000001,0,0,82.04,0
2005,4,17,9,30,11.5,0,0,84.71000000000001,0
2005,4,17,10,30,10.9,0,0,87.74,0
2005,4,17,11,30,10.8,0,0,88.07000000000001,0
2005,4,17,12,30,12.200000000000001,176,28,80.5,176
2005,4,17,13,30,15.100000000000001,528,79,68.03,528
2005,4,17,14,30,18.400000000000002,688,111,58.1,688
2005,4,17,15,30,20.900000000000002,773,135,52.15,773
2005,4,17,16,30,22.200000000000003,664,244,49.63,819
2005,4,17,17,30,23.1,133,487,48.11,840
2005,4,17,18,30,23.200000000000003,319,426,49.15,844
2005,4,17,19,30,22.8,18,362,51.88,826
2005,4,17,20,30,22.200000000000003,207,405,55.480000000000004,795
2005,4,17,21,30,21.5,1,236,59.300000000000004,705
2005,4,17,22,30,20.700000000000003,651,146,63.83,651
2005,4,17,23,30,19.8,47,198,69.56,537
2005,4,18,0,30,18.400000000000002,0,43,77.61,280
2005,4,18,1,30,17.2,0,0,83.71000000000001,0
2005,4,18,2,30,16.3,0,0,89.45,0
2005,4,18,3,30,15.5,0,0,95.82000000000001,0
2005,4,18,4,30,15,0,0,99.96000000000001,0
2005,4,18,5,30,14.9,0,0,100,0
2005,4,18,6,30,14.700000000000001,0,0,100,0
2005,4,18,7,30,14.3,0,0,100,0
2005,4,18,8,30,13.9,0,0,100,0
2005,4,18,9,30,13.4,0,0,100,0
2005,4,18,10,30,13.100000000000001,0,0,100,0
2005,4,18,11,30,13,0,0,100,0
2005,4,18,12,30,13.5,153,30,96.25,153
2005,4,18,13,30,15,0,83,87.92,518
2005,4,18,14,30,17.3,697,112,76.41,697
2005,4,18,15,30,20,125,383,64.56,797
2005,4,18,16,30,22.5,36,396,55.01,856
2005,4,18,17,30,24.400000000000002,194,508,48.5,885
2005,4,18,18,30,25.6,158,514,44.63,893
2005,4,18,19,30,26.200000000000003,887,143,42.68,887
2005,4,18,20,30,26.3,864,136,42.26,864
2005,4,18,21,30,25.900000000000002,821,127,43.51,821
2005,4,18,22,30,24.900000000000002,750,111,46.76,750
2005,4,18,23,30,23.200000000000003,613,88,53.15,613
2005,4,19,0,30,20.8,94,82,63.480000000000004,333
2005,4,19,1,30,18.7,0,0,73.48,0
2005,4,19,2,30,17.400000000000002,0,0,80.44,0
2005,4,19,3,30,16.6,0,0,84.61,0
2005,4,19,4,30,16.1,0,0,87.02,0
2005,4,19,5,30,15.600000000000001,0,0,89.32000000000001,0
2005,4,19,6,30,15,0,0,91.96000000000001,0
2005,4,19,7,30,14.4,0,0,94.86,0
2005,4,19,8,30,13.8,0,0,98.27,0
2005,4,19,9,30,13.4,0,0,100,0
2005,4,19,10,30,13.200000000000001,0,0,100,0
2005,4,19,11,30,13.3,0,0,100,0
2005,4,19,12,30,14.100000000000001,184,31,95.59,184
2005,4,19,13,30,15.8,1,101,87.36,563
2005,4,19,14,30,18.2,66,284,72.48,744
2005,4,19,15,30,21,7,299,57.18,843
2005,4,19,16,30,23.8,130,460,45.12,901
2005,4,19,17,30,26,478,430,36.29,932
2005,4,19,18,30,27.5,940,128,30.67,940
2005,4,19,19,30,28.3,939,125,27.67,939
2005,4,19,20,30,28.5,922,119,26.54,922
2005,4,19,21,30,28.200000000000003,877,111,26.5,877
2005,4,19,22,30,27.200000000000003,808,98,27.87,808
2005,4,19,23,30,25,678,80,34.04,678
2005,4,20,0,30,21.8,390,47,46.6,390
2005,4,20,1,30,19.5,0,0,54.15,0
2005,4,20,2,30,18.2,0,0,59.39,0
2005,4,20,3,30,16.900000000000002,0,0,64.94,0
2005,4,20,4,30,15.700000000000001,0,0,69.38,0
2005,4,20,5,30,14.8,0,0,72.06,0
2005,4,20,6,30,14,0,0,74.81,0
2005,4,20,7,30,13.200000000000001,0,0,77.61,0
2005,4,20,8,30,12.5,0,0,79.46000000000001,0
2005,4,20,9,30,12,0,0,80.22,0
2005,4,20,10,30,11.8,0,0,79.61,0
2005,4,20,11,30,12.100000000000001,0,0,77.57000000000001,0
2005,4,20,12,30,13.8,236,32,72.01,236
2005,4,20,13,30,16.900000000000002,602,74,64.91,602
2005,4,20,14,30,20.400000000000002,770,98,59.63,770
2005,4,20,15,30,23.5,856,112,53.45,856
2005,4,20,16,30,26.200000000000003,900,120,45.74,900
2005,4,20,17,30,28.1,918,127,39.69,918
2005,4,20,18,30,29,915,132,37.92,915
2005,4,20,19,30,29.1,898,134,39.6,898
2005,4,20,20,30,28.6,865,131,43.410000000000004,865
2005,4,20,21,30,28,822,121,46.46,822
2005,4,20,22,30,27.1,541,197,49.14,751
2005,4,20,23,30,25.5,0,36,54.08,622
2005,4,21,0,30,23.200000000000003,0,3,63.800000000000004,361
2005,4,21,1,30,21.200000000000003,0,0,73.53,0
2005,4,21,2,30,19.900000000000002,0,0,81.10000000000001,0
2005,4,21,3,30,18.900000000000002,0,0,87.24,0
2005,4,21,4,30,18,0,0,92.37,0
2005,4,21,5,30,17.1,0,0,97.11,0
2005,4,21,6,30,16.2,0,0,100,0
2005,4,21,7,30,15.3,0,0,100,0
2005,4,21,8,30,14.4,0,0,100,0
2005,4,21,9,30,13.100000000000001,0,0,100,0
2005,4,21,10,30,11.8,0,0,98.36,0
2005,4,21,11,30,11.100000000000001,0,0,88.9,0
2005,4,21,12,30,12,279,32,74.37,279
2005,4,21,13,30,14.700000000000001,638,70,61.75,638
2005,4,21,14,30,17.8,797,93,52.46,797
2005,4,21,15,30,20.5,882,106,42.76,882
2005,4,21,16,30,22.6,938,112,32.35,938
2005,4,21,17,30,24,974,114,25.66,974
2005,4,21,18,30,25,991,110,21.95,991
2005,4,21,19,30,25.5,991,106,19.580000000000002,991
2005,4,21,20,30,25.5,978,100,18.25,978
2005,4,21,21,30,25.1,950,93,17.6,950
2005,4,21,22,30,24.1,887,83,17.87,887
2005,4,21,23,30,21.700000000000003,769,68,21.92,769
2005,4,22,0,30,18.1,507,43,46.69,507
2005,4,22,1,30,16.1,0,0,46.300000000000004,0
2005,4,22,2,30,15.600000000000001,0,0,43.06,0
2005,4,22,3,30,15.3,0,0,40.85,0
2005,4,22,4,30,14.9,0,0,39.35,0
2005,4,22,5,30,14.5,0,0,38.89,0
2005,4,22,6,30,12.700000000000001,0,0,42.33,0
2005,4,22,7,30,10.8,0,0,52.27,0
2005,4,22,8,30,10.4,0,0,50.870000000000005,0
2005,4,22,9,30,9.600000000000001,0,0,52.53,0
2005,4,22,10,30,8.3,0,0,60.04,0
2005,4,22,11,30,7.7,0,0,63.82,0
2005,4,22,12,30,8.4,1,42,61.19,297
2005,4,22,13,30,10.4,654,70,54.18,654
2005,4,22,14,30,12.9,808,90,45.97,808
2005,4,22,15,30,15.3,895,102,38.39,895
2005,4,22,16,30,17.1,935,111,33.15,935
2005,4,22,17,30,18.7,956,116,29.740000000000002,956
2005,4,22,18,30,19.900000000000002,582,392,28.32,959
2005,4,22,19,30,20.6,955,116,28.080000000000002,955
2005,4,22,20,30,20.900000000000002,939,110,27.78,939
2005,4,22,21,30,20.6,894,106,27.57,894
2005,4,22,22,30,19.8,825,97,27.94,825
2005,4,22,23,30,18.400000000000002,690,80,29.82,690
2005,4,23,0,30,15.700000000000001,406,50,36.74,406
2005,4,23,1,30,13.100000000000001,0,0,47.79,0
2005,4,23,2,30,11.9,0,0,53.5,0
2005,4,23,3,30,11.200000000000001,0,0,56.870000000000005,0
2005,4,23,4,30,10.600000000000001,0,0,59.550000000000004,0
2005,4,23,5,30,9.9,0,0,61.39,0
2005,4,23,6,30,9.200000000000001,0,0,61.4,0
2005,4,23,7,30,8.200000000000001,0,0,60.82,0
2005,4,23,8,30,7.4,0,0,60.32,0
2005,4,23,9,30,6.6000000000000005,0,0,61.56,0
2005,4,23,10,30,5.6000000000000005,0,0,64.86,0
2005,4,23,11,30,5.2,0,0,66.65,0
2005,4,23,12,30,6.2,1,43,60.14,253
2005,4,23,13,30,7.9,5,133,47.09,611
2005,4,23,14,30,9.700000000000001,281,268,35.980000000000004,770
2005,4,23,15,30,11.5,849,120,29.32,849
2005,4,23,16,30,13.3,894,133,24.57,894
2005,4,23,17,30,15.100000000000001,917,139,21.45,917
2005,4,23,18,30,16.5,959,120,19.85,959
2005,4,23,19,30,17.6,958,116,19.09,958
2005,4,23,20,30,18.1,942,110,19.27,942
2005,4,23,21,30,18.1,909,100,20.14,909
2005,4,23,22,30,17.6,851,88,21.54,851
2005,4,23,23,30,16.1,733,72,24.35,733
2005,4,24,0,30,12.9,479,44,42.12,479
2005,4,24,1,30,10.100000000000001,0,0,53.59,0
2005,4,24,2,30,8.9,0,0,51.910000000000004,0
2005,4,24,3,30,8.1,0,0,52.22,0
2005,4,24,4,30,7.300000000000001,0,0,54.13,0
2005,4,24,5,30,6.5,0,0,56.93,0
2005,4,24,6,30,5.9,0,0,59.480000000000004,0
2005,4,24,7,30,5.300000000000001,0,0,61.940000000000005,0
2005,4,24,8,30,4.7,0,0,63.980000000000004,0
2005,4,24,9,30,4.2,0,0,66.03,0
2005,4,24,10,30,3.7,0,0,68.46000000000001,0
2005,4,24,11,30,3.9000000000000004,0,0,66.8,0
2005,4,24,12,30,5.7,337,33,60.61,337
2005,4,24,13,30,8.9,672,65,43.06,672
2005,4,24,14,30,12.200000000000001,816,84,31.26,816
2005,4,24,15,30,14.5,691,195,26.12,888
2005,4,24,16,30,16.1,935,105,24.88,935
2005,4,24,17,30,17,666,266,25.23,947
2005,4,24,18,30,16.7,112,504,27.35,935
2005,4,24,19,30,15.100000000000001,5,311,31.6,913
2005,4,24,20,30,12.700000000000001,12,324,41.67,869
2005,4,24,21,30,10.600000000000001,0,55,56.47,795
2005,4,24,22,30,9.700000000000001,1,111,66.31,722
2005,4,24,23,30,9.600000000000001,0,99,68.08,616
2005,4,25,0,30,8.9,8,65,71.51,388
2005,4,25,1,30,7.800000000000001,0,0,79.63,0
2005,4,25,2,30,6.9,0,0,84.68,0
2005,4,25,3,30,6.4,0,0,88,0
2005,4,25,4,30,5.9,0,0,91.97,0
2005,4,25,5,30,5.5,0,0,95.60000000000001,0
2005,4,25,6,30,5.4,0,0,96.92,0
2005,4,25,7,30,5.5,0,0,96.37,0
2005,4,25,8,30,5.300000000000001,0,0,96.97,0
2005,4,25,9,30,5,0,0,97.73,0
2005,4,25,10,30,4.7,0,0,98.19,0
2005,4,25,11,30,4.7,0,0,96.94,0
2005,4,25,12,30,5.9,3,40,88.97,320
2005,4,25,13,30,8.4,671,66,76.9,671
2005,4,25,14,30,11.9,827,81,63.31,827
2005,4,25,15,30,15.200000000000001,904,91,52.19,904
2005,4,25,16,30,17.900000000000002,944,100,43.58,944
2005,4,25,17,30,19.8,959,107,38.02,959
2005,4,25,18,30,21,332,507,34.87,956
2005,4,25,19,30,21.3,25,455,34.07,940
2005,4,25,20,30,20.8,1,293,35.11,910
2005,4,25,21,30,19.400000000000002,858,119,38.58,858
2005,4,25,22,30,17.5,75,317,44.02,780
2005,4,25,23,30,15.4,3,143,50.96,647
2005,4,26,0,30,13.200000000000001,382,54,59.02,382
2005,4,26,1,30,11.3,0,0,67.21000000000001,0
2005,4,26,2,30,9.8,0,0,75.16,0
2005,4,26,3,30,8.8,0,0,80.7,0
2005,4,26,4,30,8.1,0,0,84.28,0
2005,4,26,5,30,7.4,0,0,87.91,0
2005,4,26,6,30,6.7,0,0,91.29,0
2005,4,26,7,30,6.1000000000000005,0,0,93.8,0
2005,4,26,8,30,5.7,0,0,94.58,0
2005,4,26,9,30,5.4,0,0,94.18,0
2005,4,26,10,30,5.2,0,0,92.87,0
2005,4,26,11,30,5.800000000000001,0,0,86.73,0
2005,4,26,12,30,7.800000000000001,379,33,74.38,379
2005,4,26,13,30,11.5,693,65,58.82,693
2005,4,26,14,30,15.600000000000001,830,83,44.95,830
2005,4,26,15,30,18.6,903,96,33.72,903
2005,4,26,16,30,20.400000000000002,943,105,27.12,943
2005,4,26,17,30,21.5,959,111,24.16,959
2005,4,26,18,30,22.200000000000003,968,110,23.53,968
2005,4,26,19,30,22.5,956,112,24.03,956
2005,4,26,20,30,22.400000000000002,926,115,25.19,926
2005,4,26,21,30,22.1,842,129,26.740000000000002,842
